Summary_file = p12-97.sum
Title = south plots
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1-24)(1),no3(1-24)(2),no3(1-24)(3),no3(1-24)(4),no3(1-24)(5),no3(1-24)(6),no3(1-24)(7),no3(1-24)(8),no3(1-24)(9),no3(1-24)(10),no3(1-24)(11),no3(1-24)(12),no3(1-24)(13),no3(1-24)(14),no3(1-24)(15),no3(1-24)(16),no3(1-24)(17),no3(1-24)(18),no3(1-24)(19),no3(1-24)(20),no3(1-24)(21),no3(1-24)(22),no3(1-24)(23),no3(1-24)(24),nh4(1-8)(1),nh4(1-8)(2),nh4(1-8)(3),nh4(1-8)(4),nh4(1-8)(5),nh4(1-8)(6),nh4(1-8)(7),nh4(1-8)(8),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep,es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain130
2000,4,110,19,7.000000,0.262279,0.262688,0.263281,0.265914,0.264605,0.256612,0.171457,0.169697,0.185486,0.215919,0.243447,0.262171,0.273325,0.286756,0.289102,0.289950,0.292391,0.293337,0.301569,0.294437,0.297288,0.297322,0.294101,0.305956,0.311635,0.311915,0.312144,0.312248,0.260906,0.396231,0.654004,1.439588,4.284425,5.204230,1.121048,0.135282,0.014702,0.056512,0.000774,0.000306,0.000056,0.000089,0.084404,0.479115,0.553725,0.403328,0.146791,1.074210,0.826825,1.646959,2.487489,2.230936,0.087391,0.139388,0.242642,0.494331,0.862929,0.067535,0.000000,0.000000,12.239384,1.327931,1.894216,0.000000,65.347046,129.466782,246.615631,12.799908,0.767020,1.894216,0.000000,73.919876,96.549271,32.799999,0.003427,12.367698,1715.493801,15.149488,0.000000,0.467702,15.491596,0.000000,1.506214,-0.000018,-0.000156,41.600002,15.584893,15.579699,0.005196,1.723771,-0.000021,0.000000,0.547670,30.130554,1.928666,8964.000000,0.005453,0.369788,0.000209,0.000000,222.806931,19.415758,8689.718750,0.111807,1.800421,4.066397,193.994080,0.039316,0.000000,0.000000,?,4.232298,6.492654,0.000000,0.000000,185.814285,54.063698,9.291615,4.178871,1.251395,3.296022,142.162491,1350.025757,13.534310,21.589012,6.538375,0.052840,-0.000427
2000,5,125,4,7.000000,0.322619,0.323616,0.324592,0.327377,0.313466,0.281827,0.182975,0.169760,0.185484,0.215922,0.243444,0.262174,0.273325,0.286759,0.289099,0.289955,0.292604,0.296744,0.300908,0.293349,0.296102,0.296183,0.293486,0.305550,0.311357,0.311670,0.311917,0.312027,0.077768,0.220081,0.600612,2.514500,6.224110,6.080246,1.350964,0.160845,0.004722,0.045706,0.000852,0.000303,0.000059,0.000099,0.070444,0.449555,0.524738,0.384422,0.172969,1.062597,0.826682,1.647281,2.484863,2.218417,0.037470,0.094853,0.217547,0.531148,0.944959,0.075706,0.000000,0.000000,15.717317,1.562663,1.901683,0.000000,76.128784,130.624908,246.615982,16.392799,0.886755,1.901683,0.000000,85.277557,97.131691,24.199999,0.088582,14.429325,1726.348522,12.171940,0.000000,1.085078,43.329525,0.000000,0.852566,-0.000045,-0.000396,65.800003,27.845114,27.751640,0.093474,2.881835,-0.000066,0.000000,1.632746,33.706665,1.936124,8966.298828,0.012587,0.722156,0.000600,0.000000,221.637558,19.716293,8689.301758,0.196358,3.724984,3.814975,183.517242,0.037217,0.000000,0.000000,?,4.176306,6.323923,0.000000,0.000000,188.808609,54.910225,9.278579,5.487664,1.196004,3.081194,140.367249,1349.855103,19.201878,26.474355,7.383308,0.016971,-0.000896
2000,5,133,12,7.000000,0.079980,0.185059,0.212442,0.230494,0.242662,0.246633,0.204406,0.169822,0.185483,0.215923,0.243443,0.262176,0.273326,0.286760,0.289097,0.289958,0.292775,0.298173,0.300672,0.292905,0.295590,0.295682,0.293184,0.305324,0.311206,0.311541,0.311798,0.311913,0.348008,1.308562,2.106406,2.637509,5.203561,5.397377,1.793947,0.184650,0.000982,0.040453,0.000673,0.000270,0.000051,0.000084,0.063296,0.433828,0.509076,0.374772,0.186000,1.056950,0.826857,1.648018,2.485482,2.212784,0.107216,0.163257,0.286681,0.526318,0.756093,0.048790,0.000000,0.000000,17.001423,2.020369,1.888355,0.000000,58.582073,132.774216,246.616165,17.898396,1.123058,1.888355,0.000000,68.802383,98.209602,1.200000,0.095643,16.622543,1710.417086,16.483351,0.000000,0.534016,19.296217,0.000000,2.636720,-0.000024,-0.000216,66.999992,44.442451,44.234989,0.207466,5.031125,-0.000090,0.000000,2.166762,35.381680,1.922941,8967.703125,0.006162,1.231569,0.000773,0.000000,221.373657,19.893890,8689.130859,0.121839,1.735381,3.299125,159.371414,0.032478,0.000000,0.000000,?,4.160038,6.238913,0.000000,0.000000,190.222748,55.276249,9.281981,8.135005,1.335503,2.981022,139.727875,1349.798218,28.607172,28.591523,8.776388,0.003529,-0.001081
2000,5,148,27,7.000000,0.315800,0.316793,0.317791,0.320804,0.307200,0.270562,0.206712,0.169963,0.185482,0.215926,0.243441,0.262179,0.273326,0.286763,0.289094,0.289965,0.293212,0.300310,0.300348,0.292228,0.294787,0.294889,0.292676,0.304906,0.310917,0.311305,0.311583,0.311705,0.104588,0.298965,0.824048,3.608068,7.860240,6.424749,1.911808,0.234103,0.000607,0.032413,0.000490,0.000209,0.000041,0.000069,0.051689,0.406151,0.480974,0.359248,0.208945,1.046831,0.827275,1.649814,2.489765,2.204280,0.035825,0.100827,0.256592,0.621072,0.664964,0.071294,0.000000,0.000000,19.120657,2.179176,1.750574,0.000000,74.031128,133.018921,246.616516,20.076561,1.223027,1.750574,0.000000,84.366714,98.339272,31.199999,0.241940,15.330596,1725.183603,15.280558,0.000000,0.926803,28.746550,0.000000,0.236540,-0.000045,-0.000405,98.199974,59.949142,59.515545,0.433605,5.275784,-0.000135,0.000000,3.093565,37.550499,1.785529,8969.834961,0.010643,1.435993,0.001042,0.000000,221.068924,20.547424,8688.883789,0.124224,2.109014,2.899759,141.070663,0.028837,0.000000,0.000000,?,4.124874,6.088088,0.000000,0.000000,191.898453,55.744007,9.300509,7.455749,1.235971,2.933094,138.930969,1349.718872,28.117384,34.115626,9.248667,0.002182,-0.001930
2000,6,153,1,7.000000,0.304710,0.305508,0.306320,0.308855,0.297474,0.270292,0.272891,0.245833,0.185605,0.215926,0.243440,0.262180,0.273326,0.286764,0.289094,0.289967,0.293391,0.300892,0.300264,0.292037,0.294556,0.294660,0.292522,0.304772,0.310821,0.311226,0.311513,0.311638,0.179631,0.298132,0.574847,1.773994,5.808692,7.022436,4.390522,1.342055,0.011175,0.030504,0.000356,0.000155,0.000032,0.000056,0.048658,0.397846,0.472315,0.354819,0.216176,1.043549,0.827410,1.650505,2.491881,2.202078,0.053993,0.093429,0.190560,0.498285,0.651809,0.150452,0.013161,0.000000,15.657732,5.774434,1.638528,0.013161,72.399033,147.242477,246.616638,17.852993,3.578995,1.645108,0.006580,86.043602,109.253906,18.200001,0.021808,5.215580,1737.485902,5.580159,0.000000,0.289133,6.217198,0.000000,14.074561,-0.000015,-0.000135,116.399971,65.557671,65.095703,0.461977,19.510199,-0.000150,0.000000,3.382699,37.651806,1.686746,8970.214844,0.003307,5.093791,0.001121,0.000000,221.200150,20.831741,8688.844727,0.238538,0.234474,2.970903,144.897888,0.029563,0.000000,0.000000,?,4.103753,6.040191,0.000000,0.000000,192.117035,55.802086,9.303003,4.762835,1.053537,2.963399,138.853455,1349.711060,14.359456,26.035602,16.088898,0.040138,-0.002045
2000,6,165,13,7.000000,0.279150,0.279619,0.280110,0.281710,0.274180,0.259406,0.262741,0.280237,0.228882,0.215945,0.243438,0.262182,0.273326,0.286766,0.289091,0.289975,0.293882,0.302067,0.300093,0.291632,0.294058,0.294163,0.292181,0.304465,0.310595,0.311035,0.311349,0.311480,0.320360,0.491510,0.812116,1.639298,4.261701,6.414030,4.876650,2.459187,0.487104,0.029148,0.000427,0.000157,0.000033,0.000064,0.041239,0.377714,0.450913,0.344380,0.232767,1.036052,0.827840,1.652490,2.497271,2.198098,0.079394,0.126897,0.225349,0.448177,0.555256,0.132782,0.010388,0.000000,13.939015,7.852303,1.567855,0.010388,67.566635,156.162827,246.616943,16.377340,5.413764,1.573049,0.005194,80.703705,118.681953,19.600000,0.175903,15.195676,1740.916415,15.310546,0.000000,0.657404,17.193733,0.000000,9.180432,-0.000036,-0.000324,135.999954,81.069580,80.406258,0.663350,28.506166,-0.000186,0.000000,4.040104,37.940144,1.613421,8971.369141,0.007497,7.418283,0.001296,0.000000,221.792999,21.265659,8688.758789,0.363677,0.563014,2.879231,141.045242,0.028765,0.001694,0.000000,?,4.072920,5.929787,0.000000,0.000000,192.727280,55.956566,9.305694,4.683851,1.064902,3.010692,138.670151,1349.691772,14.547740,20.724562,18.560651,1.418794,-0.002220
2000,6,180,28,7.000000,0.286966,0.287499,0.288010,0.289433,0.279118,0.253446,0.251973,0.269124,0.243080,0.216173,0.243436,0.262185,0.273327,0.286768,0.289088,0.289986,0.294603,0.303177,0.299921,0.291208,0.293528,0.293632,0.291803,0.304109,0.310330,0.310799,0.311146,0.311289,0.183025,0.489644,1.178954,2.489960,4.870033,6.228105,4.664662,2.367290,0.539194,0.031360,0.000430,0.000178,0.000037,0.000064,0.030109,0.350320,0.421180,0.331266,0.252171,1.027592,0.828686,1.655731,2.504757,2.195668,0.063384,0.150759,0.297482,0.547773,0.522074,0.065790,0.000000,0.000000,15.439721,7.602721,1.647262,0.000000,67.925728,156.149857,246.617310,17.772051,5.270175,1.647262,0.000000,80.524399,119.207596,20.199999,0.331197,20.628244,1740.506643,19.542009,0.000000,0.755848,22.442862,0.000000,0.153549,-0.000041,-0.000420,156.199966,100.923500,99.948265,0.975257,28.653475,-0.000225,0.000000,4.795952,39.104229,1.682490,8973.259766,0.008581,7.551962,0.001522,0.000000,222.691483,21.185379,8688.594727,0.109575,1.313677,3.203268,158.190948,0.032016,0.001055,0.000000,?,3.971221,5.800123,0.000000,0.000000,194.095642,56.289841,9.310343,5.964927,1.233423,2.961758,138.109985,1349.636353,21.507241,23.263923,18.512514,1.478786,-0.002665
2000,7,194,12,7.000000,0.291980,0.292592,0.293215,0.295159,0.285477,0.263908,0.264205,0.282558,0.269581,0.219771,0.243435,0.262188,0.273327,0.286771,0.289086,0.290000,0.295357,0.303936,0.299785,0.290872,0.293104,0.293206,0.291490,0.303806,0.310100,0.310586,0.310959,0.311113,0.360133,0.571439,0.983591,2.080627,4.540478,6.180793,5.169962,2.985979,0.888647,0.042294,0.000331,0.000146,0.000029,0.000053,0.020795,0.326212,0.394487,0.320787,0.269061,1.020066,0.829409,1.658878,2.511840,2.195566,0.084434,0.140147,0.259344,0.492165,0.499304,0.074060,0.000569,0.000000,14.717061,9.087048,1.549454,0.000569,69.858032,163.410995,246.617813,17.302042,6.501901,1.549739,0.000285,83.068260,125.857269,28.800003,0.295906,19.291985,1749.054187,19.310476,0.000000,0.646010,22.111092,0.000000,7.293156,0.000072,-0.000392,184.999954,120.529770,119.258751,1.271056,36.020599,-0.000127,0.000000,5.441964,39.795792,1.585429,8974.666016,0.007303,9.349696,0.001769,0.000000,223.525314,21.285973,8688.472656,0.410825,0.982821,3.122569,154.847916,0.031304,0.006589,0.000000,?,3.917345,5.686603,0.000000,0.000000,195.096893,56.525959,9.315145,5.509283,1.142525,2.952610,137.825165,1349.605225,17.622945,21.206476,19.568029,2.197603,-0.002943
2000,7,206,24,7.000000,0.282911,0.283387,0.283823,0.284906,0.274354,0.252678,0.252950,0.274051,0.271132,0.227789,0.243443,0.262190,0.273327,0.286773,0.289084,0.290015,0.296047,0.304427,0.299679,0.290620,0.292784,0.292882,0.291245,0.303566,0.309916,0.310413,0.310803,0.310965,0.216591,0.579126,1.390098,2.774432,4.830408,5.921346,4.922182,2.948020,1.025221,0.057386,0.000362,0.000148,0.000030,0.000055,0.013445,0.306502,0.372321,0.312802,0.282658,1.013869,0.829950,1.661570,2.517833,2.196894,0.065697,0.156415,0.307054,0.545511,0.504081,0.050883,0.000000,0.000000,15.712001,8.952990,1.629641,0.000000,67.165443,163.271912,246.619064,18.173092,6.491718,1.629641,0.000000,79.812958,126.280121,16.600000,0.417180,19.537388,1745.709867,18.998798,0.000000,0.512366,22.408428,0.000000,0.155724,0.000801,-0.000348,201.599930,139.961685,138.257568,1.704163,36.100155,0.000784,0.000000,5.954330,40.603672,1.665227,8976.005859,0.005773,9.418702,0.002080,0.000000,224.056854,21.325502,8688.354492,0.073668,0.953274,2.882288,143.253998,0.029009,0.009456,0.000000,?,3.901400,5.594378,0.000000,0.000000,196.020782,56.743259,9.319245,6.570383,1.242704,2.921886,137.473984,1349.568970,24.345140,23.475285,19.459090,2.520839,-0.004406
2000,7,207,25,7.000000,0.265440,0.265817,0.266277,0.268074,0.264134,0.252678,0.252591,0.273601,0.270939,0.228391,0.243444,0.262191,0.273327,0.286773,0.289083,0.290016,0.296106,0.304462,0.299671,0.290600,0.292758,0.292857,0.291226,0.303547,0.309902,0.310400,0.310790,0.310953,0.476317,0.753327,1.326919,2.621919,4.654938,5.874516,4.884033,2.928019,1.026441,0.057507,0.000388,0.000149,0.000030,0.000057,0.012788,0.304765,0.370167,0.311136,0.282614,1.008976,0.826216,1.654065,2.505533,2.197071,0.091169,0.158807,0.303137,0.538802,0.497926,0.049220,0.000000,0.000000,15.707936,8.896194,1.639061,0.000000,65.111679,163.282745,246.619247,18.149952,6.453984,1.639061,0.000000,77.741241,126.308769,0.000000,0.032577,1.342671,1743.626010,2.042542,0.000000,0.041086,2.071517,0.000000,0.010698,0.000135,-0.000029,201.599930,142.004456,140.300110,1.704391,36.111145,0.000934,0.000000,5.995416,40.507301,1.674662,8977.447266,0.000462,9.425322,0.002110,0.000000,224.113022,22.809618,8688.343750,0.003469,0.103214,3.108564,146.529358,0.029639,0.019345,0.000000,?,3.372424,5.437982,0.000000,0.000000,196.118759,56.765865,9.319728,6.730128,1.257890,3.085516,137.444809,1349.565796,24.451427,23.497877,19.335710,2.525637,-0.004452
2000,7,213,31,7.000000,0.085978,0.189538,0.214441,0.231346,0.241896,0.245649,0.250212,0.271277,0.269735,0.231637,0.243456,0.262192,0.273328,0.286774,0.289082,0.290025,0.296461,0.304659,0.299620,0.290485,0.292612,0.292709,0.291113,0.303434,0.309814,0.310317,0.310714,0.310881,0.360425,1.269155,1.893465,2.521063,4.416560,5.702281,4.802632,2.898052,1.061556,0.058363,0.000280,0.000119,0.000024,0.000046,0.008784,0.294244,0.357170,0.304797,0.288585,1.005952,0.826434,1.655362,2.508463,2.198183,0.117824,0.182845,0.311130,0.526894,0.476644,0.034515,0.000000,0.000000,16.162949,8.820743,1.649852,0.000000,58.575008,163.282104,246.620682,18.564264,6.419287,1.649852,0.000000,71.085609,126.425911,3.000000,0.000740,10.027015,1736.848402,9.535097,0.000000,0.241554,10.576883,0.000000,0.016842,0.001152,-0.000174,204.599930,151.540482,149.835205,1.705324,36.112701,0.002194,0.000000,6.236970,40.855595,1.685266,8977.938477,0.002715,9.450243,0.002287,0.000000,224.347733,22.760883,8688.289062,0.020136,0.370719,3.059809,144.466034,0.029228,0.000000,0.000000,?,3.365907,5.398274,0.000000,0.000000,196.514267,56.852303,9.313294,7.516295,1.297574,3.063692,137.223450,1349.544434,27.243479,24.344119,19.194245,2.623698,-0.004622
2000,8,228,15,7.000000,0.332363,0.333179,0.333973,0.336223,0.321605,0.294787,0.291028,0.311646,0.312634,0.256017,0.243556,0.262195,0.273328,0.286776,0.289080,0.290051,0.297363,0.305053,0.299497,0.290219,0.292275,0.292368,0.290850,0.303168,0.309607,0.310122,0.310529,0.310704,0.033846,0.095399,0.260830,1.158293,4.551136,6.799655,6.163236,4.476410,2.329356,0.204805,0.000263,0.000110,0.000022,0.000040,0.000116,0.267959,0.324693,0.291374,0.302581,0.998796,0.827024,1.658767,2.515970,2.202342,0.024898,0.066646,0.162089,0.464383,0.606273,0.158599,0.016693,0.000000,12.899159,13.173939,1.482888,0.016693,78.721062,182.721619,246.631332,15.980777,10.092189,1.491235,0.008346,93.272461,143.814621,55.799999,0.014229,16.782425,1775.875165,16.190346,0.000000,0.568770,31.312740,0.000000,15.781316,0.006560,-0.000449,260.399902,167.744919,166.025558,1.719374,55.570145,0.012396,0.000000,6.805741,41.875210,1.535184,8978.938477,0.006381,14.133869,0.002710,0.000000,225.020599,22.384501,8688.123047,0.358195,1.194565,2.738463,129.722687,0.026324,0.000000,0.000000,?,3.356203,5.304064,0.000000,0.000000,197.724487,57.136234,9.301531,3.065413,0.920107,2.987103,136.582214,1349.475098,8.612534,18.868431,21.177463,4.967158,-0.005211
2000,8,242,29,7.000000,0.313239,0.314189,0.315157,0.318196,0.305510,0.276277,0.275446,0.296643,0.292338,0.296197,0.290836,0.262921,0.273329,0.286779,0.289077,0.290080,0.298210,0.305323,0.299385,0.289994,0.291992,0.292082,0.290625,0.302939,0.309427,0.309951,0.310364,0.310545,0.138447,0.233333,0.459885,1.302852,3.575027,5.702945,5.813127,4.920481,3.402656,1.062974,0.011770,0.000176,0.000023,0.000041,0.000120,0.247701,0.299677,0.282795,0.315254,0.992064,0.827228,1.661435,2.522305,2.207304,0.054916,0.100652,0.207684,0.438911,0.529910,0.133512,0.014059,0.000000,11.412489,15.205123,1.465585,0.014059,74.279938,189.382614,251.504532,14.319053,12.292675,1.472615,0.007029,88.052238,146.526764,36.799999,0.063084,28.654772,1782.478106,29.635834,0.000000,0.489703,30.418854,0.000000,14.073639,4.424326,-0.000432,297.199951,197.452118,195.661377,1.790711,67.149437,4.885158,0.000000,7.295444,42.384277,1.515541,8979.894531,0.005480,16.660330,0.065756,0.000000,225.953400,22.013176,8688.028320,0.389203,0.835242,2.253745,107.105049,0.021858,0.006956,0.000000,?,3.358867,5.222233,0.000000,0.000000,198.722214,57.346001,9.299160,3.326193,0.978800,2.943473,136.163483,1349.431885,10.236254,15.602466,21.104412,7.759634,-0.005429
2000,9,256,12,7.000000,0.299637,0.300356,0.301088,0.303372,0.292693,0.267931,0.269839,0.293494,0.293413,0.311181,0.316665,0.305864,0.274441,0.286781,0.289075,0.290115,0.299046,0.305527,0.299275,0.289789,0.291735,0.291822,0.290418,0.302726,0.309259,0.309790,0.310209,0.310392,0.186526,0.295221,0.519254,1.158803,2.795460,4.532285,5.299645,5.282505,4.728319,2.136915,0.210483,0.002200,0.000034,0.000040,0.000120,0.229045,0.276669,0.275884,0.327347,0.985521,0.827268,1.663851,2.528243,2.213243,0.070790,0.118325,0.217220,0.420903,0.469066,0.117814,0.015908,0.000000,9.487549,17.552626,1.414118,0.015908,71.403458,194.247894,262.898651,12.137372,14.797562,1.422072,0.007954,84.895416,149.089447,43.800003,0.387771,29.973978,1795.406102,29.954672,0.000000,0.454386,33.035122,0.000000,17.444639,11.140545,-0.000449,341.000000,227.869446,225.616028,2.253378,83.620491,16.282570,0.000000,7.749829,42.874722,1.466222,8980.769531,0.005076,19.688131,0.265234,0.000000,227.009491,21.478786,8687.940430,0.478436,0.871022,1.685155,80.431908,0.016559,0.093084,0.000000,?,3.449857,5.145525,0.000000,0.000000,199.790482,57.569748,9.300744,3.091624,0.983593,2.892676,135.725662,1349.385986,9.549349,12.734443,19.640016,10.743272,0.105626
2000,9,269,25,7.000000,0.064928,0.107230,0.184580,0.209333,0.225692,0.237327,0.246670,0.273746,0.282491,0.304254,0.312399,0.313206,0.286273,0.286804,0.289073,0.290155,0.299803,0.305566,0.299045,0.289525,0.291425,0.291512,0.290156,0.302481,0.309108,0.309650,0.310072,0.310256,0.270593,0.678099,1.716022,2.195073,2.962645,4.333431,5.000011,4.980472,4.787030,2.177693,0.136152,0.003606,0.000202,0.000056,0.000169,0.208594,0.251298,0.268964,0.338025,0.980213,0.827604,1.666156,2.534112,2.220407,0.099514,0.129093,0.273919,0.515582,0.611400,0.042628,0.012462,0.000000,12.155863,17.013283,1.672136,0.012462,54.121452,186.506058,266.311066,14.655869,14.445201,1.678367,0.006231,66.454956,142.932632,1.000000,6.061575,24.628410,1773.221811,16.520678,0.000000,0.393705,50.159077,0.000000,0.047715,4.645329,-0.000434,342.000031,250.660080,242.136703,8.523314,83.456032,20.344870,0.000000,8.143536,44.935230,1.719076,8981.494141,0.004392,19.624054,0.344159,0.000000,227.131622,20.056126,8687.651367,0.059721,2.374263,1.602649,76.575691,0.015788,0.434213,0.000000,?,3.883607,5.075298,0.000000,0.000000,202.065521,58.135216,9.328975,5.847335,1.221908,2.674723,133.997528,1349.204956,26.215093,17.502563,20.270033,11.297190,1.113783
2000,10,284,10,7.000000,0.059088,0.068736,0.140347,0.167433,0.181096,0.203208,0.205481,0.226301,0.240164,0.274507,0.287509,0.293421,0.289054,0.286923,0.289071,0.290198,0.298967,0.297871,0.293851,0.285255,0.287101,0.287268,0.286112,0.298661,0.308763,0.309486,0.309921,0.310107,0.345223,0.577250,1.815294,2.834045,3.471674,3.782010,4.059520,3.927346,3.921906,1.797642,0.009808,0.003444,0.000274,0.000059,0.000182,0.185409,0.221011,0.249140,0.328590,0.913813,0.775438,1.560726,2.370038,2.087101,0.093453,0.130373,0.178607,0.419235,0.726341,0.051568,0.028981,0.002655,12.825496,13.711318,1.599577,0.031636,44.390038,162.855133,260.444733,14.855256,11.676654,1.614068,0.017145,54.664078,123.830147,11.999999,46.818481,57.083473,1724.161981,10.108544,0.000000,0.424259,59.339138,0.000000,-0.035849,0.837177,-0.000522,354.000031,311.295990,252.245255,59.050667,83.428452,21.064207,0.000000,8.567796,41.594311,1.660850,8976.318359,0.004728,19.598238,0.369665,0.000000,227.009323,18.790586,8687.263672,0.029246,3.335467,1.022529,49.236652,0.010305,1.644942,0.000000,?,6.203106,4.969486,0.000000,0.000000,204.845352,58.905823,9.420894,6.729037,1.063782,2.469485,132.179443,1348.996704,42.316105,25.560474,19.756202,10.886750,-7.971884
2000,10,297,23,7.000000,0.329582,0.330459,0.331315,0.333757,0.319158,0.289970,0.272090,0.270694,0.232738,0.261264,0.276855,0.286269,0.288327,0.287006,0.289069,0.290230,0.298625,0.294979,0.289880,0.281093,0.282690,0.282935,0.281999,0.294538,0.307099,0.309213,0.309782,0.309981,0.029331,0.081039,0.214174,0.796856,3.117058,4.883164,4.616031,4.147025,3.448879,1.487678,0.008345,0.002799,0.000214,0.000053,0.000157,0.167184,0.196500,0.226434,0.291835,0.769541,0.651980,1.317335,2.002231,1.742965,0.035040,0.088640,0.198723,0.444069,0.709228,0.172252,0.049670,0.012971,9.121622,13.703786,1.647952,0.065012,77.862869,169.127563,257.819824,11.429638,11.391598,1.672787,0.040177,91.467384,127.837502,63.800003,30.287735,38.783024,1751.866602,8.765444,0.000000,0.344298,46.455990,0.000000,13.675506,0.050257,-0.000471,417.800018,347.047058,261.010651,86.036362,98.100235,21.107996,0.000000,8.912093,36.184761,1.732439,8970.093750,0.003834,22.401180,0.382324,0.000000,226.507553,18.699703,8686.969727,0.222524,2.613142,0.575605,28.110016,0.006018,1.965917,0.000000,?,7.988955,5.791308,0.000000,0.000000,206.906708,59.415897,9.502673,2.160419,1.002881,2.391133,130.810287,1348.846802,5.968844,13.022007,16.965066,9.879126,-17.099869
2000,10,298,24,7.000000,0.334575,0.335334,0.336070,0.338167,0.323636,0.298402,0.299294,0.321091,0.270652,0.261274,0.276860,0.286265,0.288332,0.287012,0.289069,0.290232,0.298631,0.294999,0.289885,0.281081,0.282675,0.282926,0.282003,0.294549,0.307078,0.309187,0.309770,0.309971,0.012535,0.030138,0.069986,0.264085,1.173247,2.207333,2.468457,2.531740,2.575315,1.120305,0.008940,0.002845,0.000221,0.000054,0.000164,0.159952,0.173335,0.184514,0.218116,0.535222,0.445380,0.882976,1.323215,1.103338,0.031349,0.076982,0.176168,0.456597,0.721178,0.236247,0.066473,0.017866,3.757324,8.700287,1.698521,0.088121,79.387207,182.577301,257.821716,4.991552,7.461588,1.731758,0.054885,94.351921,139.926575,17.600000,0.698582,1.152257,1766.816903,2.624010,0.000000,0.025628,2.660596,0.000000,0.996260,0.001874,-0.000037,435.400024,349.671143,263.634674,86.036430,111.551819,21.109854,0.000000,8.937721,22.737993,1.805734,8959.172852,0.000285,24.468348,0.383189,0.000000,226.655106,21.014681,8686.961914,0.031366,0.211371,3.272105,137.399033,0.027497,1.438336,0.000000,?,4.797148,5.549959,0.000000,0.000000,207.074905,59.454437,9.508680,0.767826,0.981489,2.576354,130.853714,1348.846436,1.952324,4.833603,8.247593,6.343474,-17.098156
2000,11,313,8,7.000000,0.069921,0.163578,0.201626,0.219822,0.231315,0.238488,0.244373,0.269588,0.271636,0.286904,0.292272,0.287183,0.288420,0.287107,0.289068,0.290270,0.298722,0.295277,0.289552,0.280373,0.281835,0.282118,0.281383,0.293895,0.306212,0.308813,0.309570,0.309812,0.177880,0.688550,1.215754,1.584298,1.854648,1.912835,1.946506,2.021026,2.557682,1.491274,0.009852,0.003604,0.000268,0.000064,0.000170,0.135290,0.140462,0.157829,0.202236,0.491495,0.411221,0.819519,1.226258,1.015529,0.102567,0.153375,0.290790,0.508246,0.816334,0.063112,0.032167,0.010790,7.433965,8.021414,1.934424,0.045692,56.008224,178.749542,259.582672,8.407218,7.043235,1.950508,0.029608,68.226860,137.303696,17.400000,6.082543,43.795639,1739.478678,35.756653,0.000000,0.369541,72.757545,0.000000,15.719646,1.920247,-0.000562,452.800018,394.039764,299.391296,94.648407,113.815613,23.127073,0.000000,9.307262,25.252401,1.993421,8959.956055,0.004114,24.628635,0.433951,0.000000,226.178162,20.008718,8686.521484,0.083822,4.233656,2.290232,96.412231,0.019446,1.309745,0.000000,?,6.269757,5.398657,0.000000,0.000000,210.686295,60.283195,9.593844,4.284698,1.327089,2.316462,128.559784,1348.575684,18.017949,10.690465,7.965316,6.277233,-18.593639
